"employeeid","periodfrom","periodto","company","position","remarks","id"
"9E40B1EAA7BC11E594AA00FF59FBB323","0000-00","0000-00","WALTER MART BAGGER 2MOS.","","","9E433FC0A7BC11E594AA00FF59FBB323"
"9E40B1EAA7BC11E594AA00FF59FBB323","0000-00","0000-00","PETRON CASHIER 6MOS.","","","9E436B73A7BC11E594AA00FF59FBB323"
"9E45C629A7BC11E594AA00FF59FBB323","0000-00","0000-00","AZZURO BISTRO INC., WAITER, 4MOS","","","9E48D629A7BC11E594AA00FF59FBB323"
"9E4BBB81A7BC11E594AA00FF59FBB323","0000-00","0000-00","TONET BAKERY, BAKERY BOY, 6MOS.","","","9E4D9C29A7BC11E594AA00FF59FBB323"
"9E4EC3F0A7BC11E594AA00FF59FBB323","0000-00","0000-00","LAMESA GRILL, DINING CREW, 2YRS.","","","9E50A3ECA7BC11E594AA00FF59FBB323"
"9E4EC3F0A7BC11E594AA00FF59FBB323","0000-00","0000-00","SKYLINE, DINING CREW, 1YR 6MOS.","","","9E50BD25A7BC11E594AA00FF59FBB323"
"9E5238EFA7BC11E594AA00FF59FBB323","0000-00","0000-00","CASA ARMAS BAR Y RESTAURANTE, OJT, 2MOS","","","9E543DF6A7BC11E594AA00FF59FBB323"
"9E5B3CF7A7BC11E594AA00FF59FBB323","0000-00","0000-00","SM SUPERMARKET, SALES CLERK, 4MOS","","","9E5CE23EA7BC11E594AA00FF59FBB323"
"9E602C68A7BC11E594AA00FF59FBB323","0000-00","0000-00","JOLLIBEE, CASHIER, 11MOS","","","9E619D78A7BC11E594AA00FF59FBB323"
"9E602C68A7BC11E594AA00FF59FBB323","0000-00","0000-00","THE LANDMARK CORP. CASHIER, 6MOS","","","9E61AE42A7BC11E594AA00FF59FBB323"
"9E631E74A7BC11E594AA00FF59FBB323","0000-00","0000-00","SHANGRILA, COOK, 1YR","","","9E64B4C8A7BC11E594AA00FF59FBB323"
"9E631E74A7BC11E594AA00FF59FBB323","0000-00","0000-00","MINGOY'S, COOK, 1YR","","","9E64C31EA7BC11E594AA00FF59FBB323"
"9E631E74A7BC11E594AA00FF59FBB323","0000-00","0000-00","FLORABEL'S, COOK, 1MOS","","","9E64D02CA7BC11E594AA00FF59FBB323"
"9E65FDB8A7BC11E594AA00FF59FBB323","0000-00","0000-00","PEPPER LUNCH, KITCHEN CREW, 2YRS","","","9E670E77A7BC11E594AA00FF59FBB323"
"9E65FDB8A7BC11E594AA00FF59FBB323","0000-00","0000-00","FAIR DINKUM FABRICATOR, WELDER, 5MOS","","","9E671E8DA7BC11E594AA00FF59FBB323"
"9E680C77A7BC11E594AA00FF59FBB323","0000-00","0000-00","SEN-LEK RESTAURANT, CASHIER/ASST.COOK,","","","9E692C03A7BC11E594AA00FF59FBB323"
"9E680C77A7BC11E594AA00FF59FBB323","0000-00","0000-00","4MOS","","","9E693C7FA7BC11E594AA00FF59FBB323"
"9E6A0FBAA7BC11E594AA00FF59FBB323","0000-00","0000-00","FISHERMALL, SALES ASSOCIATE, 1MOS","","","9E867FD9A7BC11E594AA00FF59FBB323"
"9E87AC39A7BC11E594AA00FF59FBB323","0000-00","0000-00","WHITE BEACH RESORT, WAITER, 6MOS","","","9E8E08BBA7BC11E594AA00FF59FBB323"
"9E87AC39A7BC11E594AA00FF59FBB323","0000-00","0000-00","TAYSAN BRGY. TREASURER, 3MOS","","","9E8E18ACA7BC11E594AA00FF59FBB323"
"9E8EF5F1A7BC11E594AA00FF59FBB323","0000-00","0000-00","JOLLIBEE, CREW, 5MOS","","","9E93B95DA7BC11E594AA00FF59FBB323"
"9EA03C9BA7BC11E594AA00FF59FBB323","0000-00","0000-00","PICTURE FRAME SALES CLERK 5MOS","","","9EAA8600A7BC11E594AA00FF59FBB323"
"9EAE9F90A7BC11E594AA00FF59FBB323","0000-00","0000-00","CHOWKING DASMA, DINING STAFF, 5MOS.","","","9EB193DFA7BC11E594AA00FF59FBB323"
"9EB2FBCEA7BC11E594AA00FF59FBB323","0000-00","0000-00","GOLDEN HARVEST RESTAURANT, KITCHEN CREW","","","9EB45EE2A7BC11E594AA00FF59FBB323"
"9EB77C46A7BC11E594AA00FF59FBB323","0000-00","0000-00","CHOWKING/ COOK/ 2YRS","","","9EB92855A7BC11E594AA00FF59FBB323"
"9EBA82B4A7BC11E594AA00FF59FBB323","0000-00","0000-00","PHIL. BANK COMM., OFFICE STAFF, 4YRS.","","","9EBBC588A7BC11E594AA00FF59FBB323"
"9EBCAB69A7BC11E594AA00FF59FBB323","0000-00","0000-00","DAILY FLAVORS REST., SERVICE CREW, 4MOS","","","9EC1629CA7BC11E594AA00FF59FBB323"
"9EC20146A7BC11E594AA00FF59FBB323","0000-00","0000-00","CHOWKING, DINING CREW, 5MOS.","","","9EC327FAA7BC11E594AA00FF59FBB323"
"9EC44F4DA7BC11E594AA00FF59FBB323","0000-00","0000-00","PHILAM LIFE INSURNCE, MESSENGER, 5MOS","","","9EC52427A7BC11E594AA00FF59FBB323"
"9EC5D56BA7BC11E594AA00FF59FBB323","0000-00","0000-00","JOLIBEE, SERVICE CREW, 2YRS","","","9EC6C365A7BC11E594AA00FF59FBB323"
"9EC79AD8A7BC11E594AA00FF59FBB323","0000-00","0000-00","TOMS WORLD AMUSEMENT CENTER, SERVICE","","","9EC86409A7BC11E594AA00FF59FBB323"
"9EC79AD8A7BC11E594AA00FF59FBB323","0000-00","0000-00","CREW, 1YR 8MOS","","","9EC86FE7A7BC11E594AA00FF59FBB323"
"9ED60278A7BC11E594AA00FF59FBB323","0000-00","0000-00","2MOS, ENCODER, TWX","","","9ED86E7FA7BC11E594AA00FF59FBB323"
"9EDA17D4A7BC11E594AA00FF59FBB323","0000-00","0000-00","MANG INASAL, KITCHEN CREW, 1YR 6MOS","","","9EDD0150A7BC11E594AA00FF59FBB323"
"9EDA17D4A7BC11E594AA00FF59FBB323","0000-00","0000-00","ADVANCE PAPER CORP. FACTORY WORKER, 1YR","","","9EDD106BA7BC11E594AA00FF59FBB323"
"9EE7CB38A7BC11E594AA00FF59FBB323","0000-00","0000-00","EEI CORPORATIO CONSTRUCTION,HELPER,10MOS","","","9EEC28D7A7BC11E594AA00FF59FBB323"
"9EE7CB38A7BC11E594AA00FF59FBB323","0000-00","0000-00","GAME ARMOR SPORTS WEAR, SEWER/CUTTER,1YR","","","9EEC389FA7BC11E594AA00FF59FBB323"
"9EFA8D6FA7BC11E594AA00FF59FBB323","0000-00","0000-00","AFC, DINING CREW, 4YRS","","","9F047F4DA7BC11E594AA00FF59FBB323"
"9FD62C2DA7BC11E594AA00FF59FBB323","0000-00","0000-00","SHINKOSAN CORP. STAMPING OPERATOR, 1YR","","","9FE788E9A7BC11E594AA00FF59FBB323"
"9FFA857FA7BC11E594AA00FF59FBB323","0000-00","0000-00","CHIC-BOY, DINING CREW, 1YR 7MOS","","","A00036F5A7BC11E594AA00FF59FBB323"
"A00294A7A7BC11E594AA00FF59FBB323","0000-00","0000-00","KIA DOHC WORKS, AUTO-MECHANIC, 1YR","","","A005CF78A7BC11E594AA00FF59FBB323"
"A00B176EA7BC11E594AA00FF59FBB323","0000-00","0000-00","SVI CO. BAGGER, 6MOS","","","A0125F4EA7BC11E594AA00FF59FBB323"
"A014894CA7BC11E594AA00FF59FBB323","0000-00","0000-00","CHICKBOY, CASHIER, 3YRS","","","A01CC5F2A7BC11E594AA00FF59FBB323"
"A031C9CEA7BC11E594AA00FF59FBB323","0000-00","0000-00","HOUSEKEEPING, 6MOS","","","A039B1BDA7BC11E594AA00FF59FBB323"
"A031C9CEA7BC11E594AA00FF59FBB323","0000-00","0000-00","MANGCOW RESTAURANT, WAITRESS, 2YRS","","","A039E6D2A7BC11E594AA00FF59FBB323"
"A044A5DFA7BC11E594AA00FF59FBB323","0000-00","0000-00","CHICKBOY, CASHIER/KITCHEN/DINING CREW,","","","A0515946A7BC11E594AA00FF59FBB323"
"A044A5DFA7BC11E594AA00FF59FBB323","0000-00","0000-00","3YRS.","","","A05184F5A7BC11E594AA00FF59FBB323"
"A044A5DFA7BC11E594AA00FF59FBB323","0000-00","0000-00","HANDYMAN, CASHIER/MERCHADISER, 2YRS 6MOS","","","A051AFA9A7BC11E594AA00FF59FBB323"
"A044A5DFA7BC11E594AA00FF59FBB323","0000-00","0000-00","3YRS.","","","A051DAACA7BC11E594AA00FF59FBB323"
"A05A681DA7BC11E594AA00FF59FBB323","0000-00","0000-00","METAL CAST CORP. MACHINE OPERATOR, 6MOS","","","A062C6D4A7BC11E594AA00FF59FBB323"
"A05A681DA7BC11E594AA00FF59FBB323","0000-00","0000-00","PREMIERE ADESIVES & COATING INC.OPERATOR","","","A06303FDA7BC11E594AA00FF59FBB323"
"A05A681DA7BC11E594AA00FF59FBB323","0000-00","0000-00","6MOS. PROCYCLE INDUSTRIES COPR.WAREHOUSE","","","A0634640A7BC11E594AA00FF59FBB323"
"A05A681DA7BC11E594AA00FF59FBB323","0000-00","0000-00","PREMIERE ADESIVES & COATING INC.OPERATOR","","","A0638C6DA7BC11E594AA00FF59FBB323"
"A071C623A7BC11E594AA00FF59FBB323","0000-00","0000-00","KALOOB KTV BAR, CREW, 6MOS","","","A074B89AA7BC11E594AA00FF59FBB323"
"A085EDB9A7BC11E594AA00FF59FBB323","0000-00","0000-00","TOM SAWYER,WAITER,1YR","","","A089F894A7BC11E594AA00FF59FBB323"
"A085EDB9A7BC11E594AA00FF59FBB323","0000-00","0000-00","CHOWKING,DINING CREW,2MOS.","","","A08A1174A7BC11E594AA00FF59FBB323"
"A085EDB9A7BC11E594AA00FF59FBB323","0000-00","0000-00","DENCIOS,WAITER,6MOS.","","","A08A290FA7BC11E594AA00FF59FBB323"
"A085EDB9A7BC11E594AA00FF59FBB323","0000-00","0000-00","CHOWKING,DINING CREW,2MOS.","","","A08A45A2A7BC11E594AA00FF59FBB323"
"A6AE6005A7BC11E594AA00FF59FBB323","0000-00","0000-00","GRACELAND G1,SERVICE CREW","","","A6BF6BF1A7BC11E594AA00FF59FBB323"
"A6C1785DA7BC11E594AA00FF59FBB323","0000-00","0000-00","RACE FOOD COMPANY, HEAD COOK, 1YR","","","A6D22A53A7BC11E594AA00FF59FBB323"
"A6EA2A9FA7BC11E594AA00FF59FBB323","0000-00","0000-00","WINSTUBE PIANO BAR & RESTO, ASST.COOK","","","A6F0F31EA7BC11E594AA00FF59FBB323"
"A6EA2A9FA7BC11E594AA00FF59FBB323","0000-00","0000-00","1YEAR/KITCHEN HEAD 5YEARS","","","A6F108F5A7BC11E594AA00FF59FBB323"
"A6EA2A9FA7BC11E594AA00FF59FBB323","0000-00","0000-00","ROBERTO'S CATERING SERV., HEAD COOK 2YRS","","","A6F11E93A7BC11E594AA00FF59FBB323"
"A6F5633EA7BC11E594AA00FF59FBB323","0000-00","0000-00","SM, SALES CLERK, 2YRS","","","A6F721BAA7BC11E594AA00FF59FBB323"
"A6FE253DA7BC11E594AA00FF59FBB323","0000-00","0000-00","SHA-DINE-6 DINERS, CASHIER, 1YR 6MOS","","","A705B620A7BC11E594AA00FF59FBB323"
"A7086680A7BC11E594AA00FF59FBB323","0000-00","0000-00","CLEAN TIME LAUNDRY, MAINTENANCE/DELIVERY","","","A70B5FA2A7BC11E594AA00FF59FBB323"
"A7086680A7BC11E594AA00FF59FBB323","0000-00","0000-00","1YR","","","A70B7991A7BC11E594AA00FF59FBB323"
"A7086680A7BC11E594AA00FF59FBB323","0000-00","0000-00","7-11, CLERK, 1YR","","","A70B94FDA7BC11E594AA00FF59FBB323"
"A7086680A7BC11E594AA00FF59FBB323","0000-00","0000-00","1YR","","","A70BADAFA7BC11E594AA00FF59FBB323"
"A71626FEA7BC11E594AA00FF59FBB323","0000-00","0000-00","CASA DE BANTA RESORT, WAITER, ON CALL","","","A717B986A7BC11E594AA00FF59FBB323"
"A718EE9FA7BC11E594AA00FF59FBB323","0000-00","0000-00","HONDA CARS CANTEEN, SERVICE CREW, 3MOS","","","A71A5603A7BC11E594AA00FF59FBB323"
"A718EE9FA7BC11E594AA00FF59FBB323","0000-00","0000-00","VILLAGEDEN, SERVICE CREW, 10MOS","","","A71A7142A7BC11E594AA00FF59FBB323"
"A718EE9FA7BC11E594AA00FF59FBB323","0000-00","0000-00","ROSE BAKESHOP, SERVICE CREW, 2MOS","","","A71A8ABAA7BC11E594AA00FF59FBB323"
"A71C57F6A7BC11E594AA00FF59FBB323","0000-00","0000-00","KAMAY KAINAN, WAITER/BAR, 5MOS","","","A71D98DEA7BC11E594AA00FF59FBB323"
"A71C57F6A7BC11E594AA00FF59FBB323","0000-00","0000-00","DADS/KAMAYAN/SAISAKI, WAITER, 3MOS","","","A71DABC2A7BC11E594AA00FF59FBB323"
"A71C57F6A7BC11E594AA00FF59FBB323","0000-00","0000-00","MANGAN, WAITER/BAR, 3MOS","","","A71DBD9BA7BC11E594AA00FF59FBB323"
"A72C325DA7BC11E594AA00FF59FBB323","0000-00","0000-00","JOLLIBEE, CREW, 5MOS AND 6MOS","","","A72D21D9A7BC11E594AA00FF59FBB323"
"A7432F72A7BC11E594AA00FF59FBB323","0000-00","0000-00","PATATAS FRIES, SALES CREW, 2MOS.","","","A745B792A7BC11E594AA00FF59FBB323"
"A74AFAE6A7BC11E594AA00FF59FBB323","0000-00","0000-00","GREENWICH, SERVICE CREW, 1YR","","","A74D7F20A7BC11E594AA00FF59FBB323"
"A74AFAE6A7BC11E594AA00FF59FBB323","0000-00","0000-00","HOMEWORLD, SALESMAN, 6MOS","","","A74DACB4A7BC11E594AA00FF59FBB323"
"A75018A2A7BC11E594AA00FF59FBB323","0000-00","0000-00","WELMANVILLE DVLP. CORP. SAES CLERK, 1YR","","","A758BBC2A7BC11E594AA00FF59FBB323"
"A75018A2A7BC11E594AA00FF59FBB323","0000-00","0000-00","7MOS","","","A7590122A7BC11E594AA00FF59FBB323"
"A75BD1D6A7BC11E594AA00FF59FBB323","0000-00","0000-00","URC PASIG, PALLITIZER, 6MOS","","","A75E5946A7BC11E594AA00FF59FBB323"
"A75F8D7EA7BC11E594AA00FF59FBB323","0000-00","0000-00","LULUS RESTO, WAITER, 1YR","","","A76777C8A7BC11E594AA00FF59FBB323"
"A75F8D7EA7BC11E594AA00FF59FBB323","0000-00","0000-00","LEGEND HOTELS, AIRPORT, 6YRS","","","A7679EEDA7BC11E594AA00FF59FBB323"
"A7697E6AA7BC11E594AA00FF59FBB323","0000-00","0000-00","ARTEMIS SALT, PRODUCTION CREW, 2YRS","","","A770D47FA7BC11E594AA00FF59FBB323"
"A7697E6AA7BC11E594AA00FF59FBB323","0000-00","0000-00","COMPANY DRIVER, DRIVER, 1YR","","","A770EE79A7BC11E594AA00FF59FBB323"
"A77284EEA7BC11E594AA00FF59FBB323","0000-00","0000-00","CONSTRUCTION WORKER, 3MOS","","","A77A56C0A7BC11E594AA00FF59FBB323"
"A77B8584A7BC11E594AA00FF59FBB323","0000-00","0000-00","FURTUNE SEAFOOD, WAITER, 8MOS","","","A789C9AAA7BC11E594AA00FF59FBB323"
"A77B8584A7BC11E594AA00FF59FBB323","0000-00","0000-00","INTERCONTINENTAL, BANQUET WAITER, 6MOS","","","A789E466A7BC11E594AA00FF59FBB323"
"A77B8584A7BC11E594AA00FF59FBB323","0000-00","0000-00","ANFA ROYAL HOTEL, BELLMAN, 6MOS","","","A789FD10A7BC11E594AA00FF59FBB323"
"A78E46B4A7BC11E594AA00FF59FBB323","0000-00","0000-00","SELECTA ICE CREAM, CREW, 3YRS","","","A78FACE0A7BC11E594AA00FF59FBB323"
"A790E809A7BC11E594AA00FF59FBB323","0000-00","0000-00","PHIL.KYORITSU INC.MACHINE OPERATOR, 3MOS","","","A795B5A0A7BC11E594AA00FF59FBB323"
"A7A2BF0CA7BC11E594AA00FF59FBB323","0000-00","0000-00","ANG FOOD CORP. WAITER, 2YRS","","","A7A6D665A7BC11E594AA00FF59FBB323"
"A7ADA6C4A7BC11E594AA00FF59FBB323","0000-00","0000-00","CHOWKING PRODUCTION 5MOS","","","A7B0132AA7BC11E594AA00FF59FBB323"
"A7ADA6C4A7BC11E594AA00FF59FBB323","0000-00","0000-00","GREEN CROSSCORP. MACHINE OPERATOR 5MOS","","","A7B04698A7BC11E594AA00FF59FBB323"
"A7ADA6C4A7BC11E594AA00FF59FBB323","0000-00","0000-00","FORTUNE PACKAGING CORP MACHINE OPE.5 MOS","","","A7B07F79A7BC11E594AA00FF59FBB323"
"A7ADA6C4A7BC11E594AA00FF59FBB323","0000-00","0000-00","GREEN CROSSCORP. MACHINE OPERATOR 5MOS","","","A7B0BC76A7BC11E594AA00FF59FBB323"
"A7BF23C7A7BC11E594AA00FF59FBB323","0000-00","0000-00","LUK UEN RESTAURANT, KIT. HELPER, 1 1/2YR","","","A7C19E6FA7BC11E594AA00FF59FBB323"
"A7BF23C7A7BC11E594AA00FF59FBB323","0000-00","0000-00","BACOLOD CHICKEN INASAL, WAITER, 1 YR.","","","A7C1D243A7BC11E594AA00FF59FBB323"
"A7C46B25A7BC11E594AA00FF59FBB323","0000-00","0000-00","CHOWKING, DINING CREW, 9MOS.","","","A7C6C44DA7BC11E594AA00FF59FBB323"
"A7C46B25A7BC11E594AA00FF59FBB323","0000-00","0000-00","SM, SALES CLERK, 5MOS.","","","A7C6DDB4A7BC11E594AA00FF59FBB323"
"A7C46B25A7BC11E594AA00FF59FBB323","0000-00","0000-00","OUR HOME, SALES DEMO, 6MOS.","","","A7C6F6D1A7BC11E594AA00FF59FBB323"
"A7C89C65A7BC11E594AA00FF59FBB323","0000-00","0000-00","JOLLIBEE, FRYMAN, 6MOS.","","","A7CA4000A7BC11E594AA00FF59FBB323"
"A7C89C65A7BC11E594AA00FF59FBB323","0000-00","0000-00","KFC SM NORTH, FOOD PREP, 6MOS.","","","A7CA5C46A7BC11E594AA00FF59FBB323"
"A7C89C65A7BC11E594AA00FF59FBB323","0000-00","0000-00","JOLLIBEE, FRYMAN, 6MOS.","","","A7CA7603A7BC11E594AA00FF59FBB323"
"A7CC1DADA7BC11E594AA00FF59FBB323","0000-00","0000-00","EDSA SHANGILA HOTEL, COMMI CHEF, 6YRS.","","","A7CDBAF3A7BC11E594AA00FF59FBB323"
"A7CEDDB8A7BC11E594AA00FF59FBB323","0000-00","0000-00","KAMAYAN SA PAISDAAN, WAITER, 6MOS.","","","A7D01D6CA7BC11E594AA00FF59FBB323"
"A7CEDDB8A7BC11E594AA00FF59FBB323","0000-00","0000-00","TAMPIER PRICAST, ABU DHABI, OPERATOR,2YR","","","A7D02E09A7BC11E594AA00FF59FBB323"
"A7CEDDB8A7BC11E594AA00FF59FBB323","0000-00","0000-00","DUBAI AL MUROJ ROTANA HOTEL,","","","A7D03C2AA7BC11E594AA00FF59FBB323"
"A7CEDDB8A7BC11E594AA00FF59FBB323","0000-00","0000-00","TAMPIER PRICAST, ABU DHABI, OPERATOR,2YR","","","A7D04A73A7BC11E594AA00FF59FBB323"
"A7D1A6A6A7BC11E594AA00FF59FBB323","0000-00","0000-00","OMAMORI, PAINTER/ MOLDER, 1YR","","","A7D2FA13A7BC11E594AA00FF59FBB323"
"A7D3D7F8A7BC11E594AA00FF59FBB323","0000-00","0000-00","YOOHOO BARBEQUE 1YR 2MO.","","","A7D4D728A7BC11E594AA00FF59FBB323"
"A7D3D7F8A7BC11E594AA00FF59FBB323","0000-00","0000-00","GREENCROSS 6 MO.","","","A7D4E5F5A7BC11E594AA00FF59FBB323"
"A7D6131AA7BC11E594AA00FF59FBB323","0000-00","0000-00","NHTSRP-DSWD, ENCODER, 2YRS","","","A7D714DBA7BC11E594AA00FF59FBB323"
"A7DB2DA2A7BC11E594AA00FF59FBB323","0000-00","0000-00","DIAMOND INDUSTRY, PROMODIZER, 10MOS","","","A7E4EF4BA7BC11E594AA00FF59FBB323"
"A7E794CCA7BC11E594AA00FF59FBB323","0000-00","0000-00","FIJON-6 FOODS, CASHIER, 4YRS","","","A7E8B672A7BC11E594AA00FF59FBB323"
"A7F09954A7BC11E594AA00FF59FBB323","0000-00","0000-00","CORD CHEMICAL, 2MOS","","","A7F16B42A7BC11E594AA00FF59FBB323"
"A7F20F4CA7BC11E594AA00FF59FBB323","0000-00","0000-00","TROPICAL HUT HAMBURGER FOOD MARKET INC.","","","A7F2D057A7BC11E594AA00FF59FBB323"
"A7F20F4CA7BC11E594AA00FF59FBB323","0000-00","0000-00","COUNTER CREW, 3YRS","","","A7F2DAEDA7BC11E594AA00FF59FBB323"
"A7F20F4CA7BC11E594AA00FF59FBB323","0000-00","0000-00","SM DEPT.STORE, CHECKER, 6MOS","","","A7F2E572A7BC11E594AA00FF59FBB323"
"A7F776FEA7BC11E594AA00FF59FBB323","0000-00","0000-00","ARMY NAVY, KITCHEN CREW, 1YR","","","A7F8635EA7BC11E594AA00FF59FBB323"
"A7F776FEA7BC11E594AA00FF59FBB323","0000-00","0000-00","SAVEMORE, BAGGER, 1MOS","","","A7F8701AA7BC11E594AA00FF59FBB323"
"A7F776FEA7BC11E594AA00FF59FBB323","0000-00","0000-00","BAR & SHI, WAITER, 1YR","","","A7F87F14A7BC11E594AA00FF59FBB323"
"A80A1654A7BC11E594AA00FF59FBB323","0000-00","0000-00","THIRSTY FRESH JUICES/SHAKES CREW 3YRS","","","A80B15EAA7BC11E594AA00FF59FBB323"
"A80BA8E7A7BC11E594AA00FF59FBB323","0000-00","0000-00","AFC, COOK, 1YR","","","A80C5C4DA7BC11E594AA00FF59FBB323"
"A80CEC6CA7BC11E594AA00FF59FBB323","0000-00","0000-00","GARMEN'S, FACTORY WORKER, 6MOS","","","A80E4C2EA7BC11E594AA00FF59FBB323"
"A80F4572A7BC11E594AA00FF59FBB323","0000-00","0000-00","ILOILO GRAND HOTEL, CASHIER/RECEPTIONIST","","","A8102494A7BC11E594AA00FF59FBB323"
"A80F4572A7BC11E594AA00FF59FBB323","0000-00","0000-00","9MOS.","","","A81031AEA7BC11E594AA00FF59FBB323"
"A80F4572A7BC11E594AA00FF59FBB323","0000-00","0000-00","SPI GLOBAL, CASHIER, 5MOS","","","A8103DC5A7BC11E594AA00FF59FBB323"
"A80F4572A7BC11E594AA00FF59FBB323","0000-00","0000-00","9MOS.","","","A8104A5CA7BC11E594AA00FF59FBB323"
"A81191DEA7BC11E594AA00FF59FBB323","0000-00","0000-00","OFW KUWAIT, DH, 4YRS","","","A8128C1AA7BC11E594AA00FF59FBB323"
"A8133BC7A7BC11E594AA00FF59FBB323","0000-00","0000-00","CHILL OUT RESTO BAR, WAITER, 1YR","","","A8147D8CA7BC11E594AA00FF59FBB323"
"A8133BC7A7BC11E594AA00FF59FBB323","0000-00","0000-00","KALSADA NYT FUN RESTO BAR, WAITER, 3YRS","","","A8148B2EA7BC11E594AA00FF59FBB323"
"A8133BC7A7BC11E594AA00FF59FBB323","0000-00","0000-00","KUSINA REPUBLIKA, WAITER, 3YRS","","","A8149A3DA7BC11E594AA00FF59FBB323"
"A81A3177A7BC11E594AA00FF59FBB323","0000-00","0000-00","SOCSARGEN COUNTRY HOSPITAL, BILLING IN","","","A81B7FE3A7BC11E594AA00FF59FBB323"
"A81A3177A7BC11E594AA00FF59FBB323","0000-00","0000-00","CHARGE, 10MOS. KCC MALL OF GENSAN,","","","A81B9797A7BC11E594AA00FF59FBB323"
"A81A3177A7BC11E594AA00FF59FBB323","0000-00","0000-00","OFFICE STAFF, 2MOS","","","A81BAA5AA7BC11E594AA00FF59FBB323"
"A81D0561A7BC11E594AA00FF59FBB323","0000-00","0000-00","NESTLE CORP. SAMPLER, 1YR 6MOS","","","A81DE1EDA7BC11E594AA00FF59FBB323"
"A8206BE1A7BC11E594AA00FF59FBB323","0000-00","0000-00","KCC MALL GENSAN, CASHIER, 5MOS","","","A82BBDDFA7BC11E594AA00FF59FBB323"
"A8206BE1A7BC11E594AA00FF59FBB323","0000-00","0000-00","MARCELA ACC, CASHIER, 1YR","","","A82BCC9CA7BC11E594AA00FF59FBB323"
"A8206BE1A7BC11E594AA00FF59FBB323","0000-00","0000-00","MANDARIN, CASHIER, 2YRS","","","A82BDBCCA7BC11E594AA00FF59FBB323"
"A8456933A7BC11E594AA00FF59FBB323","0000-00","0000-00","AFC, WAITER, 9MOS","","","A84AE3D6A7BC11E594AA00FF59FBB323"
"A84B898AA7BC11E594AA00FF59FBB323","0000-00","0000-00","MNDARIN TEA GARDEN, COOK, 6MOS","","","A84C534BA7BC11E594AA00FF59FBB323"
"A84CFBA0A7BC11E594AA00FF59FBB323","0000-00","0000-00","RATSKY RESTO BAR, WAITER, 5MOS","","","A84E4A9CA7BC11E594AA00FF59FBB323"
"A84CFBA0A7BC11E594AA00FF59FBB323","0000-00","0000-00","CHIKAAN SA CEBU, WAITER, 5MOS","","","A84E557CA7BC11E594AA00FF59FBB323"
"A84F6E60A7BC11E594AA00FF59FBB323","0000-00","0000-00","KCC KAINAN GENSAN,SERVICE STAFF,1YR 5MOS","","","A8505167A7BC11E594AA00FF59FBB323"
"A84F6E60A7BC11E594AA00FF59FBB323","0000-00","0000-00","MOOON CAFE, WAITER/BARTENDER, 3YRS","","","A8506072A7BC11E594AA00FF59FBB323"
"A85272F1A7BC11E594AA00FF59FBB323","0000-00","0000-00","GAISANO MALL OF GENSAN, CREW, 5MOS","","","A8534A0EA7BC11E594AA00FF59FBB323"
"A85272F1A7BC11E594AA00FF59FBB323","0000-00","0000-00","KCC MALL OF GENSAN, BAGGER, 1YR","","","A853570FA7BC11E594AA00FF59FBB323"
"A85272F1A7BC11E594AA00FF59FBB323","0000-00","0000-00","SM GENSAN, PROMODISER, 6MOS","","","A85363DFA7BC11E594AA00FF59FBB323"
"A8549FFBA7BC11E594AA00FF59FBB323","0000-00","0000-00","JLC&SONS, PROMO GIRL, 6MOS","","","A8555E7AA7BC11E594AA00FF59FBB323"
"A8549FFBA7BC11E594AA00FF59FBB323","0000-00","0000-00","DEMO POWER UNILEVER/NESTLE PHL., PROMO","","","A8556B78A7BC11E594AA00FF59FBB323"
"A8549FFBA7BC11E594AA00FF59FBB323","0000-00","0000-00","GIRL, 6MOS","","","A85577E9A7BC11E594AA00FF59FBB323"
"A8549FFBA7BC11E594AA00FF59FBB323","0000-00","0000-00","DEMO POWER UNILEVER/NESTLE PHL., PROMO","","","A855828BA7BC11E594AA00FF59FBB323"
"A856A203A7BC11E594AA00FF59FBB323","0000-00","0000-00","JBT SCHOOL OF KIAMBA, WELDING & WIRING,","","","A85782C3A7BC11E594AA00FF59FBB323"
"A856A203A7BC11E594AA00FF59FBB323","0000-00","0000-00","3MOS","","","A8578D9EA7BC11E594AA00FF59FBB323"
"A85853E8A7BC11E594AA00FF59FBB323","0000-00","0000-00","CENTURY, LABELING CREW, 2YRS","","","A859813FA7BC11E594AA00FF59FBB323"
"A85A4A95A7BC11E594AA00FF59FBB323","0000-00","0000-00","KARATE KID, ASST.COOK, 11MOS","","","A85B10A6A7BC11E594AA00FF59FBB323"
"A85A4A95A7BC11E594AA00FF59FBB323","0000-00","0000-00","LONDON BEACH RESORT, COOK, 5MOS","","","A85B1B3FA7BC11E594AA00FF59FBB323"
"A85A4A95A7BC11E594AA00FF59FBB323","0000-00","0000-00","ROYAL HOTEL GENSAN, ON CALL WAITER, 5MOS","","","A85B2572A7BC11E594AA00FF59FBB323"
"A85C0292A7BC11E594AA00FF59FBB323","0000-00","0000-00","MARATEX COM. CORP., INVENTORY, 1YR 6MOS","","","A85CD355A7BC11E594AA00FF59FBB323"
"A85C0292A7BC11E594AA00FF59FBB323","0000-00","0000-00","JOLLIBEE, BACK UP KITCHEN, 6MOS","","","A85CE151A7BC11E594AA00FF59FBB323"
